ARR_2.1_HQ141279	1	0	.	.	Original name: ARR-2_1_HQ141279
ARR_3.1_JF806499	1	0	.	.	Original name: ARR-3_1_JF806499
ARR_3.4_FM207631	1	0	.	.	Original name: ARR-3_4_FM207631
ARR_4.1_EF660562	1	0	.	.	Original name: ARR-4_1_EF660562
ARR_5.1_EF660563	1	0	.	.	Original name: ARR-5_1_EF660563
ARR_6.1_FM955585	1	0	.	.	Original name: ARR-6_1_FM955585
ARR_6.2_FM897214	1	0	.	.	Original name: ARR-6_2_FM897214
ARR_6.3_JF922883	1	0	.	.	Original name: ARR-6_3_JF922883
ARR_7.1_FN397623	1	0	.	.	Original name: ARR-7_1_FN397623
QnrA1.1_AY070235	1	0	.	.	Original name: QnrA1_1_AY070235
QnrA2.1_HQ449669	1	0	.	.	Original name: QnrA2_1_HQ449669
QnrA3.1_DQ058661	1	0	.	.	Original name: QnrA3_1_DQ058661
QnrA4.1_DQ058662	1	0	.	.	Original name: QnrA4_1_DQ058662
QnrA5.1_DQ058663	1	0	.	.	Original name: QnrA5_1_DQ058663
QnrA6.1_DQ151889	1	0	.	.	Original name: QnrA6_1_DQ151889
QnrA7.1_GQ463707	1	0	.	.	Original name: QnrA7_1_GQ463707
QnrAS.1_FM178379	1	0	.	.	Original name: QnrAS_1_FM178379
QnrB1.1_EF682133	1	0	.	.	Original name: QnrB1_1_EF682133
QnrB10.1_DQ631414	1	0	.	.	Original name: QnrB10_1_DQ631414
QnrB10.8_HM439644	1	0	.	.	Original name: QnrB10_8_HM439644
QnrB11.1_EU136183	1	0	.	.	Original name: QnrB11_1_EU136183
QnrB12.2_AM774474	1	0	.	.	Original name: QnrB12_2_AM774474
QnrB13.1_EU273755	1	0	.	.	Original name: QnrB13_1_EU273755
QnrB13.1_JN173050	1	0	.	.	Original name: QnrB13_1_JN173050
QnrB13.2_EU273756	1	0	.	.	Original name: QnrB13_2_EU273756
QnrB14.1_EU273757	1	0	.	.	Original name: QnrB14_1_EU273757
QnrB15.1_EU302865	1	0	.	.	Original name: QnrB15_1_EU302865
QnrB17.1_JN173051	1	0	.	.	Original name: QnrB17_1_JN173051
QnrB17.2_AM919398	1	0	.	.	Original name: QnrB17_2_AM919398
QnrB18.1_AM919399	1	0	.	.	Original name: QnrB18_1_AM919399
QnrB19.1_HM146784	1	0	.	.	Original name: QnrB19_1_HM146784
QnrB2.1_HM125698	1	0	.	.	Original name: QnrB2_1_HM125698
QnrB20.1_AB379831	1	0	.	.	Original name: QnrB20_1_AB379831
QnrB21.1_FJ611948	1	0	.	.	Original name: QnrB21_1_FJ611948
QnrB22.1_FJ981621	1	0	.	.	Original name: QnrB22_1_FJ981621
QnrB23.1_FJ981622	1	0	.	.	Original name: QnrB23_1_FJ981622
QnrB24.1_HM192542	1	0	.	.	Original name: QnrB24_1_HM192542
QnrB25.1_HQ172108	1	0	.	.	Original name: QnrB25_1_HQ172108
QnrB27.1_HM439641	1	0	.	.	Original name: QnrB27_1_HM439641
QnrB27.2_HM439642	1	0	.	.	Original name: QnrB27_2_HM439642
QnrB28.1_HM439643	1	0	.	.	Original name: QnrB28_1_HM439643
QnrB29.1_HM439649	1	0	.	.	Original name: QnrB29_1_HM439649
QnrB29.2_JN173053	1	0	.	.	Original name: QnrB29_2_JN173053
QnrB3.1_DQ303920	1	0	.	.	Original name: QnrB3_1_DQ303920
QnrB30.1_HM439650	1	0	.	.	Original name: QnrB30_1_HM439650
QnrB31.1_HQ418999	1	0	.	.	Original name: QnrB31_1_HQ418999
QnrB32.2_JN173054	1	0	.	.	Original name: QnrB32_2_JN173054
QnrB33.1_JN173055	1	0	.	.	Original name: QnrB33_1_JN173055
QnrB34.1_JN173056	1	0	.	.	Original name: QnrB34_1_JN173056
QnrB35.1_JN173057	1	0	.	.	Original name: QnrB35_1_JN173057
QnrB36.1_JN173058	1	0	.	.	Original name: QnrB36_1_JN173058
QnrB37.1_JN173059	1	0	.	.	Original name: QnrB37_1_JN173059
QnrB38.1_JN173060	1	0	.	.	Original name: QnrB38_1_JN173060
QnrB4.1_DQ303921	1	0	.	.	Original name: QnrB4_1_DQ303921
QnrB42.1_JN680743	1	0	.	.	Original name: QnrB42_1_JN680743
QnrB48.1_JQ762640	1	0	.	.	Original name: QnrB48_1_JQ762640
QnrB49.1_JQ582718	1	0	.	.	Original name: QnrB49_1_JQ582718
QnrB5.1_DQ303919	1	0	.	.	Original name: QnrB5_1_DQ303919
QnrB50.1_JX440357	1	0	.	.	Original name: QnrB50_1_JX440357
QnrB51.1_JX440358	1	0	.	.	Original name: QnrB51_1_JX440358
QnrB52.1_EF488762	1	0	.	.	Original name: QnrB52_1_EF488762
QnrB53.1_HQ704413	1	0	.	.	Original name: QnrB53_1_HQ704413
QnrB54.1_HE820727	1	0	.	.	Original name: QnrB54_1_HE820727
QnrB56.1_JX259317	1	0	.	.	Original name: QnrB56_1_JX259317
QnrB57.1_JX259318	1	0	.	.	Original name: QnrB57_1_JX259318
QnrB58.1_JX259319	1	0	.	.	Original name: QnrB58_1_JX259319
QnrB59.1_JX259320	1	0	.	.	Original name: QnrB59_1_JX259320
QnrB6.1_EF520349	1	0	.	.	Original name: QnrB6_1_EF520349
QnrB6.3_EF523819	1	0	.	.	Original name: QnrB6_3_EF523819
QnrB60.1_AB734055	1	0	.	.	Original name: QnrB60_1_AB734055
QnrB61.1_AB734053	1	0	.	.	Original name: QnrB61_1_AB734053
QnrB62.1_JX987101	1	0	.	.	Original name: QnrB62_1_JX987101
QnrB64.1_KC580653	1	0	.	.	Original name: QnrB64_1_KC580653
QnrB65.1_KC580654	1	0	.	.	Original name: QnrB65_1_KC580654
QnrB66.1_KC580655	1	0	.	.	Original name: QnrB66_1_KC580655
QnrB67.1_KC580656	1	0	.	.	Original name: QnrB67_1_KC580656
QnrB68.1_KC580657	1	0	.	.	Original name: QnrB68_1_KC580657
QnrB69.1_KC580658	1	0	.	.	Original name: QnrB69_1_KC580658
QnrB7.1_EU043311	1	0	.	.	Original name: QnrB7_1_EU043311
QnrB70.1_KC580659	1	0	.	.	Original name: QnrB70_1_KC580659
QnrB71.1_KC580660	1	0	.	.	Original name: QnrB71_1_KC580660
QnrB72.1_KC741443	1	0	.	.	Original name: QnrB72_1_KC741443
QnrB8.1_EU043312	1	0	.	.	Original name: QnrB8_1_EU043312
QnrB9.1_EF653270	1	0	.	.	Original name: QnrB9_1_EF653270
QnrC.1_EU917444	1	0	.	.	Original name: QnrC_1_EU917444
QnrD.1_FJ228229	1	0	.	.	Original name: QnrD_1_FJ228229
QnrS1.1_AB187515	1	0	.	.	Original name: QnrS1_1_AB187515
QnrS2.1_JF261185	1	0	.	.	Original name: QnrS2_1_JF261185
QnrS4.1_FJ418153	1	0	.	.	Original name: QnrS4_1_FJ418153
QnrS5.1_HQ631377	1	0	.	.	Original name: QnrS5_1_HQ631377
QnrS6.1_HQ631376	1	0	.	.	Original name: QnrS6_1_HQ631376
QnrVC1.1_EU436855.2	1	0	.	.	Original name: QnrVC1_1_EU436855.2
QnrVC3.1_HM015626	1	0	.	.	Original name: QnrVC3_1_HM015626
QnrVC4.1_GQ891757	1	0	.	.	Original name: QnrVC4_1_GQ891757
QnrVC5.1_JN408080	1	0	.	.	Original name: QnrVC5_1_JN408080
QnrVC7.1_KM555152	1	0	.	.	Original name: QnrVC7_1_KM555152
VanA.1_FJ866609	1	0	.	.	Original name: VanA_1_FJ866609
VanA.2_M97297	1	0	.	.	Original name: VanA_2_M97297
VanA_B.1_AF192329	1	0	.	.	Original name: VanA-B_1_AF192329
VanAo2.6_HQ679900	1	0	.	.	Original name: VanAo2_6_HQ679900
VanC.1_AF162694	1	0	.	.	Original name: VanC_1_AF162694
